"stat_id","temple_id","device_id","stats_start_time","monitored_variable","stats_cycle","feature_key","feature_value","standby_field01","created_at"
24962,"045","201A","2023-11-07 01:00:00","湿度","hour","均值","17.07","","2025-10-14 13:43:01"
24963,"045","201A","2023-11-07 02:00:00","湿度","hour","均值","16.52","","2025-10-14 13:43:01"
24964,"045","201A","2023-11-07 03:00:00","湿度","hour","均值","16.47","","2025-10-14 13:43:01"
24965,"045","201A","2023-11-07 04:00:00","湿度","hour","均值","16.62","","2025-10-14 13:43:01"
24966,"045","201A","2023-11-07 05:00:00","湿度","hour","均值","16.03","","2025-10-14 13:43:01"
24967,"045","201A","2023-11-07 06:00:00","湿度","hour","均值","16.16","","2025-10-14 13:43:01"
24968,"045","201A","2023-11-07 07:00:00","湿度","hour","均值","16.73","","2025-10-14 13:43:01"
24969,"045","201A","2023-11-07 08:00:00","湿度","hour","均值","17.32","","2025-10-14 13:43:01"
24970,"045","201A","2023-11-07 09:00:00","湿度","hour","均值","17.14","","2025-10-14 13:43:01"
24971,"045","201A","2023-11-07 10:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
24972,"045","201A","2023-11-07 11:00:00","湿度","hour","均值","19.41","","2025-10-14 13:43:01"
24973,"045","201A","2023-11-07 12:00:00","湿度","hour","均值","17.56","","2025-10-14 13:43:01"
24974,"045","201A","2023-11-07 13:00:00","湿度","hour","均值","18.67","","2025-10-14 13:43:01"
24975,"045","201A","2023-11-07 14:00:00","湿度","hour","均值","18.21","","2025-10-14 13:43:01"
24976,"045","201A","2023-11-07 15:00:00","湿度","hour","均值","18.34","","2025-10-14 13:43:01"
24977,"045","201A","2023-11-07 16:00:00","湿度","hour","均值","17.61","","2025-10-14 13:43:01"
24978,"045","201A","2023-11-07 17:00:00","湿度","hour","均值","17.75","","2025-10-14 13:43:01"
24979,"045","201A","2023-11-07 18:00:00","湿度","hour","均值","18.10","","2025-10-14 13:43:01"
24980,"045","201A","2023-11-07 19:00:00","湿度","hour","均值","18.32","","2025-10-14 13:43:01"
24981,"045","201A","2023-11-07 20:00:00","湿度","hour","均值","17.95","","2025-10-14 13:43:01"
24982,"045","201A","2023-11-07 21:00:00","湿度","hour","均值","18.06","","2025-10-14 13:43:01"
24983,"045","201A","2023-11-07 22:00:00","湿度","hour","均值","17.17","","2025-10-14 13:43:01"
24984,"045","201A","2023-11-07 23:00:00","湿度","hour","均值","17.09","","2025-10-14 13:43:01"
24985,"045","201A","2023-11-08 00:00:00","湿度","hour","均值","16.82","","2025-10-14 13:43:01"
24986,"045","201A","2023-11-08 01:00:00","湿度","hour","均值","17.43","","2025-10-14 13:43:01"
24987,"045","201A","2023-11-08 02:00:00","湿度","hour","均值","17.48","","2025-10-14 13:43:01"
24988,"045","201A","2023-11-08 03:00:00","湿度","hour","均值","17.77","","2025-10-14 13:43:01"
24989,"045","201A","2023-11-08 04:00:00","湿度","hour","均值","17.27","","2025-10-14 13:43:01"
24990,"045","201A","2023-11-08 05:00:00","湿度","hour","均值","17.09","","2025-10-14 13:43:01"
24991,"045","201A","2023-11-08 06:00:00","湿度","hour","均值","16.47","","2025-10-14 13:43:01"
24992,"045","201A","2023-11-08 07:00:00","湿度","hour","均值","16.52","","2025-10-14 13:43:01"
24993,"045","201A","2023-11-08 08:00:00","湿度","hour","均值","16.36","","2025-10-14 13:43:01"
24994,"045","201A","2023-11-08 09:00:00","湿度","hour","均值","16.12","","2025-10-14 13:43:01"
24995,"045","201A","2023-11-08 10:00:00","湿度","hour","均值","16.04","","2025-10-14 13:43:01"
24996,"045","201A","2023-11-08 11:00:00","湿度","hour","均值","16.66","","2025-10-14 13:43:01"
24997,"045","201A","2023-11-08 12:00:00","湿度","hour","均值","16.88","","2025-10-14 13:43:01"
24998,"045","201A","2023-11-08 13:00:00","湿度","hour","均值","18.93","","2025-10-14 13:43:01"
24999,"045","201A","2023-11-08 14:00:00","湿度","hour","均值","18.67","","2025-10-14 13:43:01"
25000,"045","201A","2023-11-08 15:00:00","湿度","hour","均值","17.83","","2025-10-14 13:43:01"
25001,"045","201A","2023-11-08 16:00:00","湿度","hour","均值","18.29","","2025-10-14 13:43:01"
25002,"045","201A","2023-11-08 17:00:00","湿度","hour","均值","19.87","","2025-10-14 13:43:01"
25003,"045","201A","2023-11-08 18:00:00","湿度","hour","均值","20.94","","2025-10-14 13:43:01"
25004,"045","201A","2023-11-08 19:00:00","湿度","hour","均值","19.37","","2025-10-14 13:43:01"
25005,"045","201A","2023-11-08 20:00:00","湿度","hour","均值","19.19","","2025-10-14 13:43:01"
25006,"045","201A","2023-11-08 21:00:00","湿度","hour","均值","18.27","","2025-10-14 13:43:01"
25007,"045","201A","2023-11-08 22:00:00","湿度","hour","均值","18.19","","2025-10-14 13:43:01"
25008,"045","201A","2023-11-08 23:00:00","湿度","hour","均值","18.16","","2025-10-14 13:43:01"
25009,"045","201A","2023-11-09 00:00:00","湿度","hour","均值","18.11","","2025-10-14 13:43:01"
25010,"045","201A","2023-11-09 01:00:00","湿度","hour","均值","17.83","","2025-10-14 13:43:01"
25011,"045","201A","2023-11-09 02:00:00","湿度","hour","均值","17.82","","2025-10-14 13:43:01"
25012,"045","201A","2023-11-09 03:00:00","湿度","hour","均值","17.52","","2025-10-14 13:43:01"
25013,"045","201A","2023-11-09 04:00:00","湿度","hour","均值","16.84","","2025-10-14 13:43:01"
25014,"045","201A","2023-11-09 05:00:00","湿度","hour","均值","16.66","","2025-10-14 13:43:01"
25015,"045","201A","2023-11-09 06:00:00","湿度","hour","均值","16.79","","2025-10-14 13:43:01"
25016,"045","201A","2023-11-09 07:00:00","湿度","hour","均值","17.05","","2025-10-14 13:43:01"
25017,"045","201A","2023-11-09 08:00:00","湿度","hour","均值","16.94","","2025-10-14 13:43:01"
25018,"045","201A","2023-11-09 09:00:00","湿度","hour","均值","17.24","","2025-10-14 13:43:01"
25019,"045","201A","2023-11-09 10:00:00","湿度","hour","均值","17.49","","2025-10-14 13:43:01"
25020,"045","201A","2023-11-09 11:00:00","湿度","hour","均值","20.19","","2025-10-14 13:43:01"
25021,"045","201A","2023-11-09 12:00:00","湿度","hour","均值","19.92","","2025-10-14 13:43:01"
25022,"045","201A","2023-11-09 13:00:00","湿度","hour","均值","20.78","","2025-10-14 13:43:01"
25023,"045","201A","2023-11-09 14:00:00","湿度","hour","均值","19.92","","2025-10-14 13:43:01"
25024,"045","201A","2023-11-09 15:00:00","湿度","hour","均值","19.67","","2025-10-14 13:43:01"
25025,"045","201A","2023-11-09 16:00:00","湿度","hour","均值","19.87","","2025-10-14 13:43:01"
25026,"045","201A","2023-11-09 17:00:00","湿度","hour","均值","22.05","","2025-10-14 13:43:01"
25027,"045","201A","2023-11-09 18:00:00","湿度","hour","均值","22.76","","2025-10-14 13:43:01"
25028,"045","201A","2023-11-09 19:00:00","湿度","hour","均值","22.12","","2025-10-14 13:43:01"
25029,"045","201A","2023-11-09 20:00:00","湿度","hour","均值","21.41","","2025-10-14 13:43:01"
25030,"045","201A","2023-11-09 21:00:00","湿度","hour","均值","19.00","","2025-10-14 13:43:01"
25031,"045","201A","2023-11-09 22:00:00","湿度","hour","均值","17.84","","2025-10-14 13:43:01"
25032,"045","201A","2023-11-09 23:00:00","湿度","hour","均值","17.17","","2025-10-14 13:43:01"
25033,"045","201A","2023-11-10 00:00:00","湿度","hour","均值","16.95","","2025-10-14 13:43:01"
25034,"045","201A","2023-11-10 01:00:00","湿度","hour","均值","17.22","","2025-10-14 13:43:01"
25035,"045","201A","2023-11-10 02:00:00","湿度","hour","均值","17.37","","2025-10-14 13:43:01"
25036,"045","201A","2023-11-10 03:00:00","湿度","hour","均值","17.51","","2025-10-14 13:43:01"
25037,"045","201A","2023-11-10 04:00:00","湿度","hour","均值","17.36","","2025-10-14 13:43:01"
25038,"045","201A","2023-11-10 05:00:00","湿度","hour","均值","16.94","","2025-10-14 13:43:01"
25039,"045","201A","2023-11-10 06:00:00","湿度","hour","均值","16.27","","2025-10-14 13:43:01"
25040,"045","201A","2023-11-10 07:00:00","湿度","hour","均值","15.80","","2025-10-14 13:43:01"
25041,"045","201A","2023-11-10 08:00:00","湿度","hour","均值","15.95","","2025-10-14 13:43:01"
25042,"045","201A","2023-11-10 09:00:00","湿度","hour","均值","16.32","","2025-10-14 13:43:01"
25043,"045","201A","2023-11-10 10:00:00","湿度","hour","均值","19.42","","2025-10-14 13:43:01"
25044,"045","201A","2023-11-10 11:00:00","湿度","hour","均值","20.85","","2025-10-14 13:43:01"
25045,"045","201A","2023-11-10 12:00:00","湿度","hour","均值","21.81","","2025-10-14 13:43:01"
25046,"045","201A","2023-11-10 13:00:00","湿度","hour","均值","20.58","","2025-10-14 13:43:01"
25047,"045","201A","2023-11-10 14:00:00","湿度","hour","均值","20.18","","2025-10-14 13:43:01"
25048,"045","201A","2023-11-10 15:00:00","湿度","hour","均值","19.80","","2025-10-14 13:43:01"
25049,"045","201A","2023-11-10 16:00:00","湿度","hour","均值","19.17","","2025-10-14 13:43:01"
25050,"045","201A","2023-11-10 17:00:00","湿度","hour","均值","18.62","","2025-10-14 13:43:01"
25051,"045","201A","2023-11-10 18:00:00","湿度","hour","均值","18.62","","2025-10-14 13:43:01"
25052,"045","201A","2023-11-10 19:00:00","湿度","hour","均值","18.54","","2025-10-14 13:43:01"
25053,"045","201A","2023-11-10 20:00:00","湿度","hour","均值","18.03","","2025-10-14 13:43:01"
25054,"045","201A","2023-11-10 21:00:00","湿度","hour","均值","18.91","","2025-10-14 13:43:01"
25055,"045","201A","2023-11-10 22:00:00","湿度","hour","均值","17.77","","2025-10-14 13:43:01"
25056,"045","201A","2023-11-10 23:00:00","湿度","hour","均值","18.18","","2025-10-14 13:43:01"
25057,"045","201A","2023-11-11 00:00:00","湿度","hour","均值","17.84","","2025-10-14 13:43:01"
25058,"045","201A","2023-11-11 01:00:00","湿度","hour","均值","17.08","","2025-10-14 13:43:01"
25059,"045","201A","2023-11-11 02:00:00","湿度","hour","均值","16.35","","2025-10-14 13:43:01"
25060,"045","201A","2023-11-11 03:00:00","湿度","hour","均值","16.50","","2025-10-14 13:43:01"
25061,"045","201A","2023-11-11 04:00:00","湿度","hour","均值","16.71","","2025-10-14 13:43:01"
25062,"045","201A","2023-11-11 05:00:00","湿度","hour","均值","16.98","","2025-10-14 13:43:01"
25063,"045","201A","2023-11-11 06:00:00","湿度","hour","均值","16.75","","2025-10-14 13:43:01"
25064,"045","201A","2023-11-11 07:00:00","湿度","hour","均值","16.35","","2025-10-14 13:43:01"
25065,"045","201A","2023-11-11 08:00:00","湿度","hour","均值","16.33","","2025-10-14 13:43:01"
25066,"045","201A","2023-11-11 09:00:00","湿度","hour","均值","16.28","","2025-10-14 13:43:01"
25067,"045","201A","2023-11-11 10:00:00","湿度","hour","均值","16.79","","2025-10-14 13:43:01"
25068,"045","201A","2023-11-11 11:00:00","湿度","hour","均值","16.27","","2025-10-14 13:43:01"
25069,"045","201A","2023-11-11 12:00:00","湿度","hour","均值","15.59","","2025-10-14 13:43:01"
25070,"045","201A","2023-11-11 13:00:00","湿度","hour","均值","16.45","","2025-10-14 13:43:01"
25071,"045","201A","2023-11-11 14:00:00","湿度","hour","均值","14.59","","2025-10-14 13:43:01"
25072,"045","201A","2023-11-11 15:00:00","湿度","hour","均值","15.20","","2025-10-14 13:43:01"
25073,"045","201A","2023-11-11 16:00:00","湿度","hour","均值","14.53","","2025-10-14 13:43:01"
25074,"045","201A","2023-11-11 17:00:00","湿度","hour","均值","14.57","","2025-10-14 13:43:01"
25075,"045","201A","2023-11-11 18:00:00","湿度","hour","均值","14.45","","2025-10-14 13:43:01"
25076,"045","201A","2023-11-11 19:00:00","湿度","hour","均值","15.24","","2025-10-14 13:43:01"
25077,"045","201A","2023-11-11 20:00:00","湿度","hour","均值","15.08","","2025-10-14 13:43:01"
25078,"045","201A","2023-11-11 21:00:00","湿度","hour","均值","14.97","","2025-10-14 13:43:01"
25079,"045","201A","2023-11-11 22:00:00","湿度","hour","均值","15.17","","2025-10-14 13:43:01"
25080,"045","201A","2023-11-11 23:00:00","湿度","hour","均值","15.80","","2025-10-14 13:43:01"
25081,"045","201A","2023-11-12 00:00:00","湿度","hour","均值","16.05","","2025-10-14 13:43:01"
25082,"045","201A","2023-11-12 01:00:00","湿度","hour","均值","16.45","","2025-10-14 13:43:01"
25083,"045","201A","2023-11-12 02:00:00","湿度","hour","均值","17.01","","2025-10-14 13:43:01"
25084,"045","201A","2023-11-12 03:00:00","湿度","hour","均值","16.29","","2025-10-14 13:43:01"
25085,"045","201A","2023-11-12 04:00:00","湿度","hour","均值","16.12","","2025-10-14 13:43:01"
25086,"045","201A","2023-11-12 05:00:00","湿度","hour","均值","17.65","","2025-10-14 13:43:01"
25087,"045","201A","2023-11-12 06:00:00","湿度","hour","均值","18.28","","2025-10-14 13:43:01"
25088,"045","201A","2023-11-12 07:00:00","湿度","hour","均值","18.30","","2025-10-14 13:43:01"
25089,"045","201A","2023-11-12 08:00:00","湿度","hour","均值","18.01","","2025-10-14 13:43:01"
25090,"045","201A","2023-11-12 09:00:00","湿度","hour","均值","18.20","","2025-10-14 13:43:01"
25091,"045","201A","2023-11-12 10:00:00","湿度","hour","均值","18.42","","2025-10-14 13:43:01"
25092,"045","201A","2023-11-12 11:00:00","湿度","hour","均值","18.76","","2025-10-14 13:43:01"
25093,"045","201A","2023-11-12 12:00:00","湿度","hour","均值","18.28","","2025-10-14 13:43:01"
25094,"045","201A","2023-11-12 13:00:00","湿度","hour","均值","18.26","","2025-10-14 13:43:01"
25095,"045","201A","2023-11-12 14:00:00","湿度","hour","均值","18.25","","2025-10-14 13:43:01"
25096,"045","201A","2023-11-12 15:00:00","湿度","hour","均值","18.77","","2025-10-14 13:43:01"
25097,"045","201A","2023-11-12 16:00:00","湿度","hour","均值","18.10","","2025-10-14 13:43:01"
25098,"045","201A","2023-11-12 17:00:00","湿度","hour","均值","19.07","","2025-10-14 13:43:01"
25099,"045","201A","2023-11-12 18:00:00","湿度","hour","均值","19.90","","2025-10-14 13:43:01"
25100,"045","201A","2023-11-12 19:00:00","湿度","hour","均值","19.01","","2025-10-14 13:43:01"
25101,"045","201A","2023-11-12 20:00:00","湿度","hour","均值","18.31","","2025-10-14 13:43:01"
25102,"045","201A","2023-11-12 21:00:00","湿度","hour","均值","18.21","","2025-10-14 13:43:01"
25103,"045","201A","2023-11-12 22:00:00","湿度","hour","均值","18.11","","2025-10-14 13:43:01"
25104,"045","201A","2023-11-12 23:00:00","湿度","hour","均值","18.12","","2025-10-14 13:43:01"
25105,"045","201A","2023-11-13 00:00:00","湿度","hour","均值","18.12","","2025-10-14 13:43:01"
25106,"045","201A","2023-11-13 01:00:00","湿度","hour","均值","18.17","","2025-10-14 13:43:01"
25107,"045","201A","2023-11-13 02:00:00","湿度","hour","均值","18.47","","2025-10-14 13:43:01"
25108,"045","201A","2023-11-13 03:00:00","湿度","hour","均值","18.56","","2025-10-14 13:43:01"
25109,"045","201A","2023-11-13 04:00:00","湿度","hour","均值","18.25","","2025-10-14 13:43:01"
25110,"045","201A","2023-11-13 05:00:00","湿度","hour","均值","18.00","","2025-10-14 13:43:01"
25111,"045","201A","2023-11-13 06:00:00","湿度","hour","均值","18.20","","2025-10-14 13:43:01"
25112,"045","201A","2023-11-13 07:00:00","湿度","hour","均值","18.38","","2025-10-14 13:43:01"
25113,"045","201A","2023-11-13 08:00:00","湿度","hour","均值","18.42","","2025-10-14 13:43:01"
25114,"045","201A","2023-11-13 09:00:00","湿度","hour","均值","17.96","","2025-10-14 13:43:01"
25115,"045","201A","2023-11-13 10:00:00","湿度","hour","均值","17.67","","2025-10-14 13:43:01"
25116,"045","201A","2023-11-13 11:00:00","湿度","hour","均值","19.30","","2025-10-14 13:43:01"
25117,"045","201A","2023-11-13 12:00:00","湿度","hour","均值","20.84","","2025-10-14 13:43:01"
25118,"045","201A","2023-11-13 13:00:00","湿度","hour","均值","19.35","","2025-10-14 13:43:01"
25119,"045","201A","2023-11-13 14:00:00","湿度","hour","均值","18.94","","2025-10-14 13:43:01"
25120,"045","201A","2023-11-13 15:00:00","湿度","hour","均值","20.01","","2025-10-14 13:43:01"
25121,"045","201A","2023-11-13 16:00:00","湿度","hour","均值","19.35","","2025-10-14 13:43:01"
25122,"045","201A","2023-11-13 17:00:00","湿度","hour","均值","19.61","","2025-10-14 13:43:01"
25123,"045","201A","2023-11-13 18:00:00","湿度","hour","均值","20.21","","2025-10-14 13:43:01"
25124,"045","201A","2023-11-13 19:00:00","湿度","hour","均值","20.35","","2025-10-14 13:43:01"
25125,"045","201A","2023-11-13 20:00:00","湿度","hour","均值","19.64","","2025-10-14 13:43:01"
25126,"045","201A","2023-11-13 21:00:00","湿度","hour","均值","18.01","","2025-10-14 13:43:01"
25127,"045","201A","2023-11-13 22:00:00","湿度","hour","均值","16.49","","2025-10-14 13:43:01"
25128,"045","201A","2023-11-13 23:00:00","湿度","hour","均值","15.94","","2025-10-14 13:43:01"
25129,"045","201A","2023-11-14 00:00:00","湿度","hour","均值","16.30","","2025-10-14 13:43:01"
25130,"045","201A","2023-11-14 01:00:00","湿度","hour","均值","18.39","","2025-10-14 13:43:01"
25131,"045","201A","2023-11-14 02:00:00","湿度","hour","均值","18.58","","2025-10-14 13:43:01"
25132,"045","201A","2023-11-14 03:00:00","湿度","hour","均值","19.56","","2025-10-14 13:43:01"
25133,"045","201A","2023-11-14 04:00:00","湿度","hour","均值","20.03","","2025-10-14 13:43:01"
25134,"045","201A","2023-11-14 05:00:00","湿度","hour","均值","19.80","","2025-10-14 13:43:01"
25135,"045","201A","2023-11-14 06:00:00","湿度","hour","均值","19.82","","2025-10-14 13:43:01"
25136,"045","201A","2023-11-14 07:00:00","湿度","hour","均值","20.53","","2025-10-14 13:43:01"
25137,"045","201A","2023-11-14 08:00:00","湿度","hour","均值","20.95","","2025-10-14 13:43:01"
25138,"045","201A","2023-11-14 09:00:00","湿度","hour","均值","20.87","","2025-10-14 13:43:01"
25139,"045","201A","2023-11-14 10:00:00","湿度","hour","均值","23.59","","2025-10-14 13:43:01"
25140,"045","201A","2023-11-14 11:00:00","湿度","hour","均值","21.30","","2025-10-14 13:43:01"
25141,"045","201A","2023-11-14 12:00:00","湿度","hour","均值","20.63","","2025-10-14 13:43:01"
25142,"045","201A","2023-11-14 13:00:00","湿度","hour","均值","21.19","","2025-10-14 13:43:01"
25143,"045","201A","2023-11-14 14:00:00","湿度","hour","均值","20.49","","2025-10-14 13:43:01"
25144,"045","201A","2023-11-14 15:00:00","湿度","hour","均值","21.86","","2025-10-14 13:43:01"
25145,"045","201A","2023-11-14 16:00:00","湿度","hour","均值","22.56","","2025-10-14 13:43:01"
25146,"045","201A","2023-11-14 17:00:00","湿度","hour","均值","27.12","","2025-10-14 13:43:01"
25147,"045","201A","2023-11-14 18:00:00","湿度","hour","均值","35.46","","2025-10-14 13:43:01"
25148,"045","201A","2023-11-14 19:00:00","湿度","hour","均值","40.03","","2025-10-14 13:43:01"
25149,"045","201A","2023-11-14 20:00:00","湿度","hour","均值","40.55","","2025-10-14 13:43:01"
25150,"045","201A","2023-11-14 21:00:00","湿度","hour","均值","40.90","","2025-10-14 13:43:01"
25151,"045","201A","2023-11-14 22:00:00","湿度","hour","均值","41.05","","2025-10-14 13:43:01"
25152,"045","201A","2023-11-14 23:00:00","湿度","hour","均值","41.20","","2025-10-14 13:43:01"
25153,"045","201A","2023-11-15 00:00:00","湿度","hour","均值","41.25","","2025-10-14 13:43:01"
25154,"045","201A","2023-11-15 01:00:00","湿度","hour","均值","41.14","","2025-10-14 13:43:01"
25155,"045","201A","2023-11-15 02:00:00","湿度","hour","均值","40.77","","2025-10-14 13:43:01"
25156,"045","201A","2023-11-15 03:00:00","湿度","hour","均值","39.51","","2025-10-14 13:43:01"
25157,"045","201A","2023-11-15 04:00:00","湿度","hour","均值","37.41","","2025-10-14 13:43:01"
25158,"045","201A","2023-11-15 05:00:00","湿度","hour","均值","37.80","","2025-10-14 13:43:01"
25159,"045","201A","2023-11-15 06:00:00","湿度","hour","均值","36.34","","2025-10-14 13:43:01"
25160,"045","201A","2023-11-15 07:00:00","湿度","hour","均值","34.81","","2025-10-14 13:43:01"
25161,"045","201A","2023-11-15 08:00:00","湿度","hour","均值","33.40","","2025-10-14 13:43:01"
25162,"045","201A","2023-11-15 09:00:00","湿度","hour","均值","32.88","","2025-10-14 13:43:01"
25163,"045","201A","2023-11-15 10:00:00","湿度","hour","均值","32.97","","2025-10-14 13:43:01"
25164,"045","201A","2023-11-15 11:00:00","湿度","hour","均值","35.09","","2025-10-14 13:43:01"
25165,"045","201A","2023-11-15 12:00:00","湿度","hour","均值","34.44","","2025-10-14 13:43:01"
25166,"045","201A","2023-11-15 13:00:00","湿度","hour","均值","37.70","","2025-10-14 13:43:01"
25167,"045","201A","2023-11-15 14:00:00","湿度","hour","均值","38.97","","2025-10-14 13:43:01"
25168,"045","201A","2023-11-15 15:00:00","湿度","hour","均值","37.46","","2025-10-14 13:43:01"
25169,"045","201A","2023-11-15 16:00:00","湿度","hour","均值","35.20","","2025-10-14 13:43:01"
25170,"045","201A","2023-11-15 17:00:00","湿度","hour","均值","34.92","","2025-10-14 13:43:01"
25171,"045","201A","2023-11-15 18:00:00","湿度","hour","均值","34.76","","2025-10-14 13:43:01"
25172,"045","201A","2023-11-15 19:00:00","湿度","hour","均值","33.80","","2025-10-14 13:43:01"
25173,"045","201A","2023-11-15 20:00:00","湿度","hour","均值","32.36","","2025-10-14 13:43:01"
25174,"045","201A","2023-11-15 21:00:00","湿度","hour","均值","30.56","","2025-10-14 13:43:01"
25175,"045","201A","2023-11-15 22:00:00","湿度","hour","均值","29.79","","2025-10-14 13:43:01"
25176,"045","201A","2023-11-15 23:00:00","湿度","hour","均值","28.98","","2025-10-14 13:43:01"
25177,"045","201A","2023-11-16 00:00:00","湿度","hour","均值","27.83","","2025-10-14 13:43:01"
25178,"045","201A","2023-11-16 01:00:00","湿度","hour","均值","27.10","","2025-10-14 13:43:01"
25179,"045","201A","2023-11-16 02:00:00","湿度","hour","均值","26.54","","2025-10-14 13:43:01"
25180,"045","201A","2023-11-16 03:00:00","湿度","hour","均值","25.92","","2025-10-14 13:43:01"
25181,"045","201A","2023-11-16 04:00:00","湿度","hour","均值","25.47","","2025-10-14 13:43:01"
25182,"045","201A","2023-11-16 05:00:00","湿度","hour","均值","24.97","","2025-10-14 13:43:01"
25183,"045","201A","2023-11-16 06:00:00","湿度","hour","均值","24.20","","2025-10-14 13:43:01"
25184,"045","201A","2023-11-16 07:00:00","湿度","hour","均值","24.15","","2025-10-14 13:43:01"
25185,"045","201A","2023-11-16 08:00:00","湿度","hour","均值","24.18","","2025-10-14 13:43:01"
25186,"045","201A","2023-11-16 09:00:00","湿度","hour","均值","24.20","","2025-10-14 13:43:01"
25187,"045","201A","2023-11-16 10:00:00","湿度","hour","均值","25.96","","2025-10-14 13:43:01"
25188,"045","201A","2023-11-16 11:00:00","湿度","hour","均值","27.10","","2025-10-14 13:43:01"
25189,"045","201A","2023-11-16 12:00:00","湿度","hour","均值","30.66","","2025-10-14 13:43:01"
25190,"045","201A","2023-11-16 13:00:00","湿度","hour","均值","31.27","","2025-10-14 13:43:01"
25191,"045","201A","2023-11-16 14:00:00","湿度","hour","均值","32.55","","2025-10-14 13:43:01"
25192,"045","201A","2023-11-16 15:00:00","湿度","hour","均值","33.32","","2025-10-14 13:43:01"
25193,"045","201A","2023-11-16 16:00:00","湿度","hour","均值","34.21","","2025-10-14 13:43:01"
25194,"045","201A","2023-11-16 17:00:00","湿度","hour","均值","36.91","","2025-10-14 13:43:01"
25195,"045","201A","2023-11-16 18:00:00","湿度","hour","均值","34.09","","2025-10-14 13:43:01"
25196,"045","201A","2023-11-16 19:00:00","湿度","hour","均值","32.07","","2025-10-14 13:43:01"
25197,"045","201A","2023-11-16 20:00:00","湿度","hour","均值","33.60","","2025-10-14 13:43:01"
25198,"045","201A","2023-11-16 21:00:00","湿度","hour","均值","33.36","","2025-10-14 13:43:01"
25199,"045","201A","2023-11-16 22:00:00","湿度","hour","均值","33.00","","2025-10-14 13:43:01"
25200,"045","201A","2023-11-16 23:00:00","湿度","hour","均值","31.91","","2025-10-14 13:43:01"
25201,"045","201A","2023-11-17 00:00:00","湿度","hour","均值","31.13","","2025-10-14 13:43:01"
25202,"045","201A","2023-11-17 01:00:00","湿度","hour","均值","30.59","","2025-10-14 13:43:01"
25203,"045","201A","2023-11-17 02:00:00","湿度","hour","均值","29.64","","2025-10-14 13:43:01"
25204,"045","201A","2023-11-17 03:00:00","湿度","hour","均值","28.66","","2025-10-14 13:43:01"
25205,"045","201A","2023-11-17 04:00:00","湿度","hour","均值","28.00","","2025-10-14 13:43:01"
25206,"045","201A","2023-11-17 05:00:00","湿度","hour","均值","27.46","","2025-10-14 13:43:01"
25207,"045","201A","2023-11-17 06:00:00","湿度","hour","均值","27.26","","2025-10-14 13:43:01"
25208,"045","201A","2023-11-17 07:00:00","湿度","hour","均值","27.31","","2025-10-14 13:43:01"
25209,"045","201A","2023-11-17 08:00:00","湿度","hour","均值","27.06","","2025-10-14 13:43:01"
25210,"045","201A","2023-11-17 09:00:00","湿度","hour","均值","26.14","","2025-10-14 13:43:01"
25211,"045","201A","2023-11-17 10:00:00","湿度","hour","均值","25.90","","2025-10-14 13:43:01"
25212,"045","201A","2023-11-17 11:00:00","湿度","hour","均值","26.54","","2025-10-14 13:43:01"
25213,"045","201A","2023-11-17 12:00:00","湿度","hour","均值","26.33","","2025-10-14 13:43:01"
25214,"045","201A","2023-11-17 13:00:00","湿度","hour","均值","27.48","","2025-10-14 13:43:01"
25215,"045","201A","2023-11-17 14:00:00","湿度","hour","均值","25.90","","2025-10-14 13:43:01"
25216,"045","201A","2023-11-17 15:00:00","湿度","hour","均值","25.67","","2025-10-14 13:43:01"
25217,"045","201A","2023-11-17 16:00:00","湿度","hour","均值","26.75","","2025-10-14 13:43:01"
25218,"045","201A","2023-11-17 17:00:00","湿度","hour","均值","29.50","","2025-10-14 13:43:01"
25219,"045","201A","2023-11-17 18:00:00","湿度","hour","均值","32.03","","2025-10-14 13:43:01"
25220,"045","201A","2023-11-17 19:00:00","湿度","hour","均值","33.16","","2025-10-14 13:43:01"
25221,"045","201A","2023-11-17 20:00:00","湿度","hour","均值","31.42","","2025-10-14 13:43:01"
25222,"045","201A","2023-11-17 21:00:00","湿度","hour","均值","32.11","","2025-10-14 13:43:01"
25223,"045","201A","2023-11-17 22:00:00","湿度","hour","均值","32.82","","2025-10-14 13:43:01"
25224,"045","201A","2023-11-17 23:00:00","湿度","hour","均值","32.61","","2025-10-14 13:43:01"
25225,"045","201A","2023-11-18 00:00:00","湿度","hour","均值","32.24","","2025-10-14 13:43:01"
25226,"045","201A","2023-11-18 01:00:00","湿度","hour","均值","31.06","","2025-10-14 13:43:01"
25227,"045","201A","2023-11-18 02:00:00","湿度","hour","均值","30.47","","2025-10-14 13:43:01"
25228,"045","201A","2023-11-18 03:00:00","湿度","hour","均值","29.32","","2025-10-14 13:43:01"
25229,"045","201A","2023-11-18 04:00:00","湿度","hour","均值","28.09","","2025-10-14 13:43:01"
25230,"045","201A","2023-11-18 05:00:00","湿度","hour","均值","26.50","","2025-10-14 13:43:01"
25231,"045","201A","2023-11-18 06:00:00","湿度","hour","均值","25.88","","2025-10-14 13:43:01"
25232,"045","201A","2023-11-18 07:00:00","湿度","hour","均值","25.85","","2025-10-14 13:43:01"
25233,"045","201A","2023-11-18 08:00:00","湿度","hour","均值","25.21","","2025-10-14 13:43:01"
25234,"045","201A","2023-11-18 09:00:00","湿度","hour","均值","24.80","","2025-10-14 13:43:01"
